Governo Federal 2018, Poder Executivo por Órgão Superior e UO;;;;;;;;;;
;;;;;;;;;;
Filtro do relatório:;;;;;;;;;;
({Esfera Orçamentária} = 1:ORCAMENTO FISCAL, 2:ORCAMENTO DE SEGURIDADE SOCIAL) E ({Mês Lançamento} = 014/2018) E ({Item Informação} = DOTACAO INICIAL, DOTACAO ATUALIZADA, DESPESAS EMPENHADAS, DESPESAS LIQUIDADAS, DESPESAS INSCRITAS EM RP NAO PROCESSADOS, DESPESAS PAGAS) E ({UO - Poder} = 0:PODER EXECUTIVO);;;;;;;;;;
;;;;;;;;;;
Páginas:;;;;;;;;;;
Mês Lançamento: 014/2018;;;;;;;;;;
Métrica: Saldo - R$ (Item Informação);;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
UO - Órgão Superior;;Unidade Orçamentária;;Item Informação;9;13;23;25;27;28
 ;; ;; ;DOTACAO INICIAL;DOTACAO ATUALIZADA;DESPESAS EMPENHADAS;DESPESAS LIQUIDADAS;DESPESAS INSCRITAS EM RP NAO PROCESSADOS;DESPESAS PAGAS
26000;MINISTERIO DA EDUCACAO;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;;648.704.641,00;762.630.121,00;698.687.360,73;675.640.357,65;23.047.003,08;631.566.705,86
26000;MINISTERIO DA EDUCACAO;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;;1.731.410.855,00;1.807.948.423,00;1.782.044.470,60;1.706.658.429,04;75.386.041,56;1.609.449.345,26
26000;MINISTERIO DA EDUCACAO;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;;720.950.512,00;774.690.486,00;763.963.618,68;750.206.637,39;13.756.981,29;699.109.637,37
26000;MINISTERIO DA EDUCACAO;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG;;481.862.938,00;504.736.933,00;499.254.054,01;495.883.018,54;3.371.035,47;467.546.922,75
26000;MINISTERIO DA EDUCACAO;26274;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;;1.019.856.236,00;1.081.528.978,00;1.064.526.156,09;1.035.438.045,84;29.088.110,25;964.535.143,76
26000;MINISTERIO DA EDUCACAO;26275;FUNDACAO UNIVERSIDADE FEDERAL DO ACRE;;335.173.873,00;359.150.283,00;357.624.806,09;322.796.287,50;34.828.518,59;299.774.411,17
26000;MINISTERIO DA EDUCACAO;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;;952.523.582,00;936.184.918,00;906.589.488,46;899.843.233,13;6.746.255,33;842.076.722,21
26000;MINISTERIO DA EDUCACAO;26277;FUNDACAO UNIVERSIDADE FEDERAL DE OURO PRETO;;418.176.134,00;445.417.388,00;436.562.065,36;429.015.556,33;7.546.509,03;402.592.646,58
26000;MINISTERIO DA EDUCACAO;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;;706.325.640,00;751.958.072,00;736.872.938,54;729.101.881,87;7.771.056,67;679.533.197,85
26000;MINISTERIO DA EDUCACAO;26279;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;;791.462.886,00;815.373.767,00;804.412.240,02;784.102.360,31;20.309.879,71;729.050.371,98
26000;MINISTERIO DA EDUCACAO;26280;FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS;;604.181.540,00;645.671.961,00;632.517.469,10;625.304.219,72;7.213.249,38;584.156.799,26
26000;MINISTERIO DA EDUCACAO;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;;681.654.822,00;730.496.597,00;725.656.457,28;681.842.937,29;43.813.519,99;633.133.775,09
26000;MINISTERIO DA EDUCACAO;26282;FUNDACAO UNIVERSIDADE FEDERAL DE VICOSA;;887.092.294,00;919.587.121,00;903.993.625,46;891.285.632,41;12.707.993,05;828.586.152,31
26000;MINISTERIO DA EDUCACAO;26283;FUNDACAO UNIVERSIDADE FED.DE MATO GROS.DO SUL;;818.939.921,00;865.877.859,00;850.423.944,13;814.552.899,40;35.871.044,73;766.210.257,73
26000;MINISTERIO DA EDUCACAO;26284;FUN.UNIV.FED.DE CIENCIAS DA SAUDE DE P.ALEGRE;;135.270.703,00;145.159.409,00;142.851.739,56;121.281.123,00;21.570.616,56;114.023.308,06
26000;MINISTERIO DA EDUCACAO;26285;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;;338.165.842,00;360.043.423,00;357.414.596,94;306.614.333,20;50.800.263,74;285.170.887,09
26000;MINISTERIO DA EDUCACAO;26286;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;;246.835.467,00;266.758.664,00;265.581.548,42;182.822.819,10;82.758.729,32;170.754.015,16
26000;MINISTERIO DA EDUCACAO;26290;INEP-INST.NAC.DE ESTUDOS E PESQ.EDUCACIONAIS;;1.247.382.131,00;1.199.455.600,00;1.161.862.077,23;890.998.007,50;270.864.069,73;884.847.789,65
26000;MINISTERIO DA EDUCACAO;26291;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;;3.975.076.822,00;3.844.645.259,00;3.863.723.954,49;3.345.324.362,82;518.399.591,67;3.331.583.247,49
26000;MINISTERIO DA EDUCACAO;26292;FUNDACAO JOAQUIM NABUCO;;142.562.103,00;144.434.698,00;133.756.706,02;129.361.476,96;4.395.229,06;121.334.288,59
26000;MINISTERIO DA EDUCACAO;26294;HOSPITAL DE CLINICAS DE PORTO ALEGRE;;1.259.443.892,00;1.320.179.323,00;1.277.916.442,20;1.194.124.368,32;83.792.073,88;1.116.383.669,43
26000;MINISTERIO DA EDUCACAO;26298;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;;26.017.865.492,00;26.419.125.716,00;26.303.809.228,82;24.154.687.873,36;2.149.121.355,46;24.138.975.987,34
26000;MINISTERIO DA EDUCACAO;26350;FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS;;226.341.902,00;241.466.155,00;238.669.754,74;219.211.401,56;19.458.353,18;205.318.136,51
26000;MINISTERIO DA EDUCACAO;26351;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA;;294.229.725,00;295.862.967,00;292.363.971,96;277.558.242,25;14.805.729,71;258.217.398,42
26000;MINISTERIO DA EDUCACAO;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;;270.737.628,00;298.078.028,00;295.171.434,51;274.424.261,79;20.747.172,72;259.325.585,84
26000;MINISTERIO DA EDUCACAO;26358;HOSPITAL UNIVERSITARIO PROF.ALBERTO NUNES;;115.882.890,00;119.458.526,00;115.033.497,69;115.014.867,69;18.630,00;108.279.128,07
26000;MINISTERIO DA EDUCACAO;26359;COMPLEXO HOSPITALAR E DE SAUDE DA UFBA;;179.826.814,00;136.826.814,00;131.368.534,10;130.937.632,25;430.901,85;122.049.223,99
26000;MINISTERIO DA EDUCACAO;26362;HOSPITAL UNIVERSITARIO VALTER CANTIDIO;;158.699.325,00;155.934.039,00;151.595.103,36;151.338.756,18;256.347,18;142.462.451,45
26000;MINISTERIO DA EDUCACAO;26363;MATERNIDADE ASSIS CHATEAUBRIAN;;75.564.919,00;78.326.567,00;76.188.070,76;76.185.118,08;2.952,68;71.713.870,89
26000;MINISTERIO DA EDUCACAO;26364;HOSPITAL UNIVERSIT. CASSIANO ANTONIO MORAIS;;126.156.835,00;128.010.239,00;123.262.038,67;121.340.159,38;1.921.879,29;113.483.713,94
26000;MINISTERIO DA EDUCACAO;26365;HOSPITAL DAS CLINICAS DA UFGO;;182.603.249,00;132.764.009,00;128.757.288,09;128.171.346,17;585.941,92;120.407.689,60
26000;MINISTERIO DA EDUCACAO;26366;HOSPITAL UNIVERSITARIO ANTONIO PEDRO;;253.068.875,00;226.135.136,00;218.399.010,79;217.196.908,84;1.202.101,95;204.935.343,82
26000;MINISTERIO DA EDUCACAO;26367;HOSPITAL UNIVERSITARIO DA UFJF;;57.825.096,00;54.158.059,00;49.310.696,43;49.239.539,16;71.157,27;46.038.096,03
26000;MINISTERIO DA EDUCACAO;26368;HOSPITAL UNIVERSITARIO DA UFMG;;262.715.587,00;270.426.284,00;263.691.866,02;263.691.866,02;;247.167.789,88
26000;MINISTERIO DA EDUCACAO;26369;HOSPITAL UNIVERSITARIO JOAO DE BARROS BARRETO;;98.448.246,00;102.932.033,00;99.490.690,45;99.368.892,01;121.798,44;93.794.448,02
26000;MINISTERIO DA EDUCACAO;26370;HOSPITAL UNIVERSITARIO BETINA FERRO SOUZA;;15.941.386,00;16.303.002,00;15.092.988,19;15.092.988,19;;14.179.336,01
26000;MINISTERIO DA EDUCACAO;26371;HOSPITAL UNIVERSITARIO LAURO WANDERLEY;;203.794.947,00;206.685.087,00;198.190.467,95;198.190.467,95;;185.624.360,92
26000;MINISTERIO DA EDUCACAO;26372;HOSPITAL DE CLINICAS DA UFPR;;242.357.750,00;228.047.079,00;214.484.703,28;213.776.469,63;708.233,65;201.533.071,21
26000;MINISTERIO DA EDUCACAO;26373;HOSPITAL DAS CLINICAS DA UFPE;;237.953.874,00;242.851.903,00;235.244.026,96;234.914.363,61;329.663,35;219.771.342,94
26000;MINISTERIO DA EDUCACAO;26374;COMPLEXO HOSPITALAR E DE SAUDE DA UFRN;;137.219.151,00;132.870.731,00;127.560.344,81;127.560.344,81;;119.603.622,66
26000;MINISTERIO DA EDUCACAO;26378;COMPLEXO HOSPITALAR E DE SAUDE DA UFRJ;;585.929.317,00;587.106.413,00;571.442.443,45;569.759.600,42;1.682.843,03;536.458.901,36
26000;MINISTERIO DA EDUCACAO;26385;HOSPITAL UNIVERSITARIO DA UFGD;;49.940.741,00;44.031.610,00;42.501.717,00;36.754.271,65;5.747.445,35;34.648.024,17
26000;MINISTERIO DA EDUCACAO;26386;HOSPITAL UNIVER.POLYDORO ERNANI DE SAO THIAGO;;231.244.033,00;236.342.853,00;227.383.858,93;227.064.716,24;319.142,69;213.411.833,93
26000;MINISTERIO DA EDUCACAO;26387;HOSPITAL UNIVERSITARIO DA UFSM;;195.028.799,00;202.305.514,00;195.584.452,03;195.334.452,05;249.999,98;182.478.529,96
26000;MINISTERIO DA EDUCACAO;26388;HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO;;82.718.546,00;79.819.938,00;75.113.901,16;75.113.901,16;;70.546.577,68
26000;MINISTERIO DA EDUCACAO;26389;HOSPITAL UNIVERSITARIO DA UFTM;;147.829.390,00;148.683.954,00;144.642.037,29;142.754.436,34;1.887.600,95;134.722.252,32
26000;MINISTERIO DA EDUCACAO;26391;HOSPITAL UNIVERSITARIO GAFFREE E GUINLE;;120.517.826,00;145.376.049,00;141.883.535,17;138.937.181,66;2.946.353,51;129.169.096,78
26000;MINISTERIO DA EDUCACAO;26392;HOSPITAL GETULIO VARGAS;;83.855.476,00;87.138.899,00;82.519.838,13;82.503.220,91;16.617,22;77.482.386,68
26000;MINISTERIO DA EDUCACAO;26393;HOSPITAL UNIVERSITARIO DE BRASILIA;;84.711.878,00;85.305.213,00;81.944.829,05;81.377.026,52;567.802,53;76.847.714,09
26000;MINISTERIO DA EDUCACAO;26394;HOSPITAL UNIVERSITARIO DA FUMA;;80.324.320,00;80.740.938,00;78.664.161,24;78.625.797,07;38.364,17;74.239.639,49
26000;MINISTERIO DA EDUCACAO;26395;HOSPITAL UNIVERSITARIO MIGUEL RIET JUNIOR;;69.295.568,00;71.521.316,00;68.651.904,90;68.651.904,90;;64.550.673,17
26000;MINISTERIO DA EDUCACAO;26396;HOSP.DAS CLINICAS DA UNIV.FED.DE UBERLANDIA;;321.103.608,00;316.395.624,00;307.485.921,40;301.438.286,10;6.047.635,30;283.369.104,11
26000;MINISTERIO DA EDUCACAO;26397;HOSPITAL JULIO MULLER;;46.373.766,00;43.256.787,00;41.666.534,95;41.665.934,95;600;39.305.343,79
26000;MINISTERIO DA EDUCACAO;26398;HOSPITAL DAS CLINICAS DA FUFPEL;;48.088.790,00;46.094.149,00;43.252.119,27;43.252.119,27;;40.373.262,42
26000;MINISTERIO DA EDUCACAO;26399;HOSPITAL UNIVERSITARIO DA FUFPI;;6.324.411,00;6.400.287,00;6.029.299,49;5.577.067,49;452.232,00;5.230.753,60
26000;MINISTERIO DA EDUCACAO;26400;HOSPITAL UNIVERSITARIO DA FUFSE;;64.121.959,00;65.892.164,00;64.147.844,08;64.147.844,08;;60.517.493,95
26000;MINISTERIO DA EDUCACAO;26401;HOSPITAL UNIVERSITARIO MARIA PEDROSSIAN;;454.960,00;454.960,00;;;;
26000;MINISTERIO DA EDUCACAO;26402;INST.FED.DE EDUC.,CIENC.E TEC.DE ALAGOAS;;376.871.966,00;416.012.618,00;413.360.569,21;395.345.552,41;18.015.016,80;365.455.858,65
26000;MINISTERIO DA EDUCACAO;26403;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS;;404.899.181,00;407.327.616,00;364.802.681,23;349.866.615,73;14.936.065,50;324.304.892,20
26000;MINISTERIO DA EDUCACAO;26404;INST.FED.DE EDUC.,CIENC.E TEC.BAIANO;;272.303.159,00;324.003.367,00;313.402.110,18;299.756.726,91;13.645.383,27;279.779.773,05
26000;MINISTERIO DA EDUCACAO;26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;;607.685.184,00;699.054.782,00;695.313.124,48;657.305.410,51;38.007.713,97;607.864.191,66
26000;MINISTERIO DA EDUCACAO;26406;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;;619.900.908,00;661.480.325,00;654.358.863,47;643.675.240,27;10.683.623,20;595.816.147,51
26000;MINISTERIO DA EDUCACAO;26407;INST.FED.DE EDUC.,CIENC.E TEC.GOIANO;;294.961.880,00;317.359.368,00;315.447.189,76;295.326.655,05;20.120.534,71;274.269.437,99
26000;MINISTERIO DA EDUCACAO;26408;INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO;;529.901.475,00;601.772.565,00;597.503.879,92;574.838.351,55;22.665.528,37;534.705.568,17
26000;MINISTERIO DA EDUCACAO;26409;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;;356.474.562,00;408.248.312,00;404.068.223,41;387.374.024,64;16.694.198,77;359.795.566,14
26000;MINISTERIO DA EDUCACAO;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;;245.699.015,00;273.541.101,00;271.139.108,21;254.506.019,15;16.633.089,06;237.085.339,43
26000;MINISTERIO DA EDUCACAO;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;;275.551.158,00;296.629.586,00;293.183.517,43;274.695.674,64;18.487.842,79;254.929.579,76
26000;MINISTERIO DA EDUCACAO;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;;261.956.603,00;279.993.436,00;277.183.219,60;263.551.768,42;13.631.451,18;243.230.539,02
26000;MINISTERIO DA EDUCACAO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;;220.417.407,00;239.999.010,00;237.712.806,95;226.556.287,34;11.156.519,61;208.246.178,17
26000;MINISTERIO DA EDUCACAO;26414;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;;408.496.757,00;441.234.627,00;436.034.289,81;415.693.878,63;20.340.411,18;387.874.940,98
26000;MINISTERIO DA EDUCACAO;26415;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;;156.284.517,00;185.922.604,00;184.630.376,78;177.709.267,53;6.921.109,25;165.994.494,42
26000;MINISTERIO DA EDUCACAO;26416;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;;374.637.579,00;446.676.296,00;443.681.453,12;430.347.051,30;13.334.401,82;402.248.146,12
26000;MINISTERIO DA EDUCACAO;26417;INST.FED.DE EDUC.,CIENC.E TEC.DA PARAIBA;;490.325.986,00;528.862.796,00;522.808.704,29;505.055.769,40;17.752.934,89;464.509.683,53
26000;MINISTERIO DA EDUCACAO;26418;INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO;;498.003.987,00;541.877.047,00;538.007.533,23;516.052.981,92;21.954.551,31;474.411.563,15
26000;MINISTERIO DA EDUCACAO;26419;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;;377.870.815,00;432.702.324,00;428.470.194,81;414.151.411,05;14.318.783,76;383.847.569,28
26000;MINISTERIO DA EDUCACAO;26420;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;;263.390.192,00;295.456.292,00;290.707.457,22;282.077.332,51;8.630.124,71;261.226.531,55
26000;MINISTERIO DA EDUCACAO;26421;INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA;;184.898.894,00;214.845.682,00;211.953.961,39;203.201.843,74;8.752.117,65;188.604.602,64
26000;MINISTERIO DA EDUCACAO;26422;INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE;;342.263.485,00;371.714.494,00;367.403.800,39;349.309.787,13;18.094.013,26;324.750.109,49
26000;MINISTERIO DA EDUCACAO;26423;INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE;;244.409.156,00;268.807.442,00;263.076.708,14;255.492.766,54;7.583.941,60;235.710.302,66
26000;MINISTERIO DA EDUCACAO;26424;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;;210.325.090,00;235.781.946,00;233.771.590,05;225.006.345,79;8.765.244,26;208.591.234,42
26000;MINISTERIO DA EDUCACAO;26425;INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE;;104.261.882,00;114.153.635,00;111.130.081,91;103.783.043,36;7.347.038,55;96.474.705,35
26000;MINISTERIO DA EDUCACAO;26426;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;;136.330.815,00;100.507.340,00;98.810.151,88;90.064.027,54;8.746.124,34;82.907.557,50
26000;MINISTERIO DA EDUCACAO;26427;INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA;;519.956.957,00;581.184.196,00;563.725.976,47;544.231.773,04;19.494.203,43;499.767.233,49
26000;MINISTERIO DA EDUCACAO;26428;INST.FED.DE EDUC.,CIENC.E TEC.DE BRASILIA;;198.545.017,00;225.910.883,00;221.753.915,29;205.459.121,82;16.294.793,47;190.256.636,95
26000;MINISTERIO DA EDUCACAO;26429;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;;415.235.802,00;451.779.726,00;449.003.359,78;438.614.665,18;10.388.694,60;401.552.445,38
26000;MINISTERIO DA EDUCACAO;26430;INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO;;165.804.863,00;183.196.324,00;182.105.741,11;177.625.685,18;4.480.055,93;163.385.252,63
26000;MINISTERIO DA EDUCACAO;26431;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;;382.663.276,00;426.873.475,00;423.647.837,59;411.392.688,97;12.255.148,62;380.625.486,89
26000;MINISTERIO DA EDUCACAO;26432;INSTITUTO FEDERAL DO PARANA - IFPR;;365.391.617,00;421.213.140,00;418.316.278,95;366.500.482,02;51.815.796,93;340.995.496,51
26000;MINISTERIO DA EDUCACAO;26433;INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO;;378.545.063,00;415.535.391,00;411.883.105,37;399.411.062,11;12.472.043,26;369.900.366,64
26000;MINISTERIO DA EDUCACAO;26434;INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE;;384.615.261,00;412.956.792,00;408.204.155,45;393.437.290,44;14.766.865,01;359.643.631,05
26000;MINISTERIO DA EDUCACAO;26435;INST.FED.DE EDUC.,CIENC.E TEC.DO RN;;560.994.808,00;615.002.493,00;610.361.931,27;566.546.478,56;43.815.452,71;520.716.560,28
26000;MINISTERIO DA EDUCACAO;26436;INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE;;396.567.729,00;437.100.928,00;434.136.711,66;422.564.874,47;11.571.837,19;389.842.554,80
26000;MINISTERIO DA EDUCACAO;26437;INST.FED.DE EDUC.,CIENC.E TEC.DE RORAIMA;;127.794.724,00;135.533.976,00;133.939.086,64;123.655.457,17;10.283.629,47;115.420.934,65
26000;MINISTERIO DA EDUCACAO;26438;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA;;539.897.606,00;585.500.581,00;579.469.871,60;556.332.550,22;23.137.321,38;510.227.955,51
26000;MINISTERIO DA EDUCACAO;26439;INST.FED.DE EDUC.,CIENC.E TEC.DE SAO PAULO;;797.136.420,00;894.225.356,00;887.259.238,76;856.069.285,83;31.189.952,93;794.842.555,51
26000;MINISTERIO DA EDUCACAO;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;;241.164.614,00;263.451.136,00;260.757.141,53;228.806.340,26;31.950.801,27;215.301.344,13
26000;MINISTERIO DA EDUCACAO;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;;163.331.038,00;190.244.749,00;188.698.697,85;175.605.903,44;13.092.794,41;165.403.046,66
26000;MINISTERIO DA EDUCACAO;26442;UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA;;122.050.284,00;143.369.000,00;140.226.820,59;133.962.874,60;6.263.945,99;127.986.652,72
26000;MINISTERIO DA EDUCACAO;26443;EMPRESA BRASIL.DE SERV.HOSPITALARES - EBSERH;;4.542.172.400,00;4.716.275.938,00;4.700.439.601,89;4.404.995.561,22;295.444.040,67;4.147.414.294,81
26000;MINISTERIO DA EDUCACAO;26444;HOSP.E MATERN.VICTOR FERREIRA DO AMARAL-HMVFA;;4.959.316,00;4.662.909,00;3.900.266,44;3.900.266,44;;3.900.266,44
26000;MINISTERIO DA EDUCACAO;26445;HOSPITAL UNIVERSITARIO DA UNIFESP;;310.255.004,00;304.003.648,00;298.459.763,21;297.869.840,45;589.922,76;280.599.982,30
26000;MINISTERIO DA EDUCACAO;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA - UFOB;;86.100.102,00;103.689.940,00;101.525.744,62;100.286.872,29;1.238.872,33;95.561.875,95
26000;MINISTERIO DA EDUCACAO;26448;UNIV.FED.DO SUL E SUDESTE DO PARA - UNIFESSPA;;95.274.540,00;116.252.024,00;114.681.283,72;108.448.226,40;6.233.057,32;102.346.042,18
26000;MINISTERIO DA EDUCACAO;26449;UNIVERSIDADE FEDERAL DO CARIRI - UFCA;;105.483.910,00;110.746.453,00;108.549.853,06;99.296.104,36;9.253.748,70;93.691.870,97
26000;MINISTERIO DA EDUCACAO;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA - UFESBA;;72.659.787,00;93.079.785,00;91.460.639,63;89.644.305,33;1.816.334,30;84.344.761,62
26000;MINISTERIO DA EDUCACAO;26451;HOSPITAL DE ENSINO DR.WASHINGTON A. DE BARROS;;454.960,00;454.960,00;;;;
26000;MINISTERIO DA EDUCACAO;73107;RECURSOS SOB SUPERVISAO DO MEC;;13.014.995.369,00;13.014.995.369,00;13.014.995.369,00;11.777.300.095,00;1.237.695.274,00;11.777.300.095,00
26000;MINISTERIO DA EDUCACAO;74902;RECURSOS SOB SUPERVISAO DO FIES;;19.345.842.062,00;19.051.217.572,00;18.685.947.998,39;12.406.189.322,61;6.279.758.675,78;12.405.896.996,17
28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28101;MINIST.DA IND.,COM.EXTERIOR E SERVICOS- MICES;;495.412.780,00;439.801.923,00;410.125.514,38;369.203.504,68;40.922.009,70;355.021.434,95
28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28202;INSTIT.NAC. DE METROL. QUALID. E TECNOLOGIA;;922.989.562,00;929.442.679,00;770.493.151,94;738.251.468,43;32.241.683,51;718.881.744,29
28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28203;INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL;;642.299.060,00;648.741.340,00;379.913.908,26;373.645.748,89;6.268.159,37;353.806.307,68
28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28233;SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS;;778.127.600,00;768.765.413,00;764.318.352,12;755.487.476,42;8.830.875,70;747.650.601,00
29000;DEFENSORIA PUBLICA DA UNIAO;29101;DEFENSORIA PUBLICA DA UNIAO - DPU;;601.280.492,00;601.280.492,00;596.966.251,20;552.098.489,36;44.867.761,84;533.430.763,83
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30101;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;763.190.221,00;941.915.686,00;893.604.718,98;545.663.353,92;347.941.365,06;515.361.263,90
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30103;ARQUIVO NACIONAL;;103.557.215,00;117.805.923,00;114.320.121,46;104.476.856,95;9.843.264,51;98.221.896,59
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30107;DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL;;4.667.922.893,00;4.947.114.291,00;4.865.262.124,22;4.451.011.098,41;414.251.025,81;4.181.619.285,25
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30108;DEPARTAMENTO DE POLICIA FEDERAL;;7.246.901.907,00;7.554.350.385,00;7.314.337.292,48;6.898.311.870,63;416.025.421,85;6.497.881.652,63
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30202;FUNDACAO NACIONAL DO INDIO;;596.972.807,00;668.823.899,00;665.961.969,18;520.999.994,57;144.961.974,61;490.950.265,57
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30211;CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA;;66.163.141,00;68.750.261,00;57.330.393,37;36.981.057,68;20.349.335,69;35.923.208,14
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30905;FUNDO DE DEFESA DOS DIREITOS DIFUSOS;;802.298.460,00;802.220.923,00;2.156.831,49;1.408.630,39;748.201,10;1.408.630,39
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30907;FUNDO PENITENCIARIO NACIONAL - FUNPEN;;570.218.118,00;911.009.718,00;399.456.912,12;280.060.710,34;119.396.201,78;279.832.426,02
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30911;FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP;;944.656.825,00;636.375.956,00;491.850.743,86;248.533.555,37;243.317.188,49;248.517.062,40
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30912;FUNDO NACIONAL ANTIDROGAS;;129.356.369,00;165.741.126,00;152.593.340,90;6.424.363,05;146.168.977,85;6.289.003,19
32000;MINISTERIO DE MINAS E ENERGIA;32101;MINISTERIO DE MINAS E ENERGIA;;833.111.396,00;834.031.864,00;362.984.560,16;339.774.504,35;23.210.055,81;326.180.257,01
32000;MINISTERIO DE MINAS E ENERGIA;32202;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;;667.173.181,00;688.067.164,00;565.380.296,98;512.426.126,22;52.954.170,76;474.311.805,52
32000;MINISTERIO DE MINAS E ENERGIA;32265;AGENCIA NACIONAL DO PETROLEO - ANP;;1.965.964.741,00;11.430.630.860,00;9.912.932.770,61;5.183.465.615,47;4.729.467.155,14;5.168.449.861,97
32000;MINISTERIO DE MINAS E ENERGIA;32266;AGENCIA NACIONAL DE ENERGIA ELETRICA - ANEEL;;2.481.013.724,00;1.471.041.271,00;1.209.915.191,55;1.155.040.309,49;54.874.882,06;1.143.077.123,05
32000;MINISTERIO DE MINAS E ENERGIA;32314;EMPRESA DE PESQUISA ENERGETICA - EPE;;129.462.283,00;127.915.269,00;125.366.586,81;109.921.604,85;15.444.981,96;106.375.319,08
32000;MINISTERIO DE MINAS E ENERGIA;32396;AGENCIA NACIONAL DE MINERACAO;;974.947.341,00;909.405.964,00;334.129.606,81;318.935.311,00;15.194.295,81;298.748.831,39
